,blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
323,21897,300,62,24653,31006,361,110,32359,27,6,0,1,0,0,0,0,0,5,9,15,27,6,0,0,0,1,3,1,0,15,18,5,1615348906834,red,NA1_3818873684
324,27981,310,64,28427,26240,318,76,28616,20,10,0,0,1,0,1,1,0,18,16,12,31,5,1,0,0,0,0,0,0,12,9,18,1614731063169,red,NA1_3809334436
325,26787,357,102,28540,21284,316,64,24180,22,7,0,1,0,0,2,1,0,9,10,4,25,3,0,0,0,0,0,0,0,4,8,9,1615057746292,blue,NA1_3814113868
326,27938,240,64,26287,30283,284,74,30067,22,2,0,0,0,1,0,0,0,19,29,20,27,2,0,0,0,0,1,0,0,20,12,19,1615609283681,red,NA1_3823111492
327,28066,277,58,26913,28786,284,64,27295,30,8,0,0,0,0,0,0,0,19,26,19,27,8,0,1,0,0,1,0,0,19,26,19,1614491598993,red,NA1_3806066889
328,30135,355,100,33104,21043,276,85,25122,25,2,0,0,1,1,0,1,0,20,24,4,22,5,0,0,0,0,0,0,0,4,2,20,1614303779471,blue,NA1_3802924558
329,28335,323,61,31119,27383,358,77,29717,23,4,0,0,0,0,1,1,0,17,17,14,21,3,0,1,0,1,0,0,0,14,15,17,1613755814592,red,NA1_3794522647
330,27862,266,66,28464,25900,308,64,29216,21,10,1,0,0,0,0,0,0,18,29,12,27,7,0,0,0,0,0,0,0,12,13,18,1615512889271,red,NA1_3821384915
331,28214,343,115,32460,25723,312,68,30775,27,6,0,0,1,0,0,0,0,15,11,14,28,5,0,0,0,0,0,0,0,14,6,15,1614666425198,blue,NA1_3808741712
332,27717,319,91,31584,22365,307,76,26075,31,8,1,0,0,0,2,1,0,13,16,5,24,6,0,0,0,1,0,0,0,5,7,13,1613857124984,blue,NA1_3796176165
333,30549,319,103,32423,21898,233,52,25642,20,7,0,1,1,0,1,1,0,22,24,8,21,6,0,0,0,0,0,0,0,8,13,22,1614575917413,blue,NA1_3807236392
334,24525,265,71,27752,29489,326,84,34651,20,2,0,0,0,0,0,1,0,10,6,20,29,4,1,1,0,0,1,0,0,20,15,10,1613462925155,red,NA1_3790202490
335,23601,374,84,26664,24184,356,82,27350,27,7,1,0,0,0,2,1,0,0,0,7,27,8,0,0,1,0,0,0,0,7,14,0,1615501870353,blue,NA1_3821270360
336,29983,329,116,30878,22015,250,83,23455,19,7,1,0,0,1,0,0,0,17,24,7,17,4,0,0,0,0,0,1,0,7,8,17,1615139592606,blue,NA1_3815506372
337,23432,294,65,25473,29752,377,103,31119,20,6,0,0,0,0,0,0,0,8,15,12,25,7,1,0,1,0,1,1,0,12,27,8,1614735056293,red,NA1_3809424793
338,22268,341,63,28046,24979,366,79,29670,30,6,1,0,0,0,0,0,0,5,5,9,25,7,0,0,0,0,0,1,0,9,10,5,1614481966506,blue,NA1_3805806136
339,23795,347,80,28535,27370,363,92,31047,31,10,0,0,0,1,0,0,0,6,4,11,29,10,0,0,0,0,1,1,0,11,9,6,1614970066482,red,NA1_3812905975
340,29835,333,107,30861,26099,307,71,28543,28,1,0,1,1,0,2,1,0,13,13,14,25,7,0,0,0,0,0,0,0,14,21,13,1613598855102,blue,NA1_3792092786
341,27867,309,76,27528,24381,303,56,27358,26,2,0,0,0,1,1,1,0,12,22,11,24,6,1,0,0,0,0,0,0,11,16,12,1613457794895,blue,NA1_3790092660
342,30316,350,80,30292,20779,250,84,24547,27,10,1,0,1,0,2,1,0,19,13,4,27,4,0,0,0,0,0,0,0,4,4,19,1615149296073,blue,NA1_3815654147
343,24144,340,96,28979,24031,341,88,28739,25,4,1,0,0,0,0,1,0,6,6,6,21,6,0,1,0,0,1,0,0,6,3,6,1615218638548,red,NA1_3816891454
344,24789,274,57,25507,27188,302,88,29980,21,2,0,1,0,0,0,0,0,12,14,11,23,3,0,0,1,0,2,1,0,11,9,12,1615611328612,blue,NA1_3823118433
345,32680,315,80,30168,25881,237,76,26813,31,4,1,0,0,0,1,1,0,23,26,16,28,4,0,0,1,0,0,0,0,16,13,23,1615572890446,red,NA1_3822401465
346,25160,322,82,28685,27397,337,81,31057,19,5,0,0,0,0,0,0,0,12,14,19,21,3,0,0,0,0,0,0,0,19,16,12,1614664385437,red,NA1_3808645891
347,32360,367,107,34780,24655,332,92,28579,27,5,1,1,0,0,1,1,0,20,23,8,18,3,0,0,0,0,0,0,0,8,8,20,1614447632314,blue,NA1_3805075276
348,29239,260,81,26562,23735,238,59,23448,24,6,0,1,0,0,2,1,0,17,19,12,28,2,1,0,0,0,0,0,0,12,12,17,1614485931229,blue,NA1_3805971200
349,22945,314,84,25607,30198,366,56,31565,15,4,0,0,0,0,0,0,0,7,8,20,29,1,0,1,0,1,2,1,0,20,14,7,1615252310607,red,NA1_3817269247
350,26129,316,83,27857,26095,324,74,29081,27,1,1,0,0,1,0,0,0,12,14,13,19,4,0,0,0,0,1,1,0,13,20,12,1613586991222,red,NA1_3791923846
351,28256,254,86,28888,27358,299,48,27517,29,6,0,1,0,0,1,1,0,17,19,16,24,5,0,0,0,0,0,0,0,16,19,17,1615496932193,blue,NA1_3821192326
352,27273,259,85,27735,23709,327,67,26035,23,7,0,0,0,1,1,1,0,15,21,9,18,7,0,1,0,0,0,0,0,9,11,15,1614387236669,blue,NA1_3804227128
353,30050,379,96,32974,20063,293,67,26399,28,7,0,1,0,0,2,1,0,17,13,2,20,8,0,0,0,1,0,0,0,2,5,17,1615052652776,blue,NA1_3814055827
354,25134,331,81,28228,27338,333,95,31020,23,6,0,0,0,0,1,1,0,8,11,13,32,7,0,0,0,1,2,0,0,13,11,8,1614972054707,red,NA1_3812939476
355,28907,329,91,30169,22209,338,76,27269,31,10,0,0,0,0,1,1,0,14,20,7,28,6,0,0,1,0,0,0,0,7,5,14,1614892511625,blue,NA1_3811623099
356,22129,259,83,23899,28920,349,116,29286,21,1,0,0,0,0,0,0,0,7,6,11,22,3,1,0,1,0,2,1,0,11,9,7,1615306538086,red,NA1_3818040528
357,31815,337,60,31485,25344,240,72,26268,25,2,0,1,0,0,1,0,0,22,20,12,18,5,0,0,0,0,0,0,0,12,16,22,1613497192771,blue,NA1_3790453864
358,25418,308,64,26584,23781,244,82,26844,22,6,0,1,0,0,0,0,0,15,19,11,26,2,0,0,0,0,0,0,0,11,13,15,1613454904020,red,NA1_3790025562
359,27647,316,92,28150,25633,314,26,25799,23,3,0,0,0,0,1,1,0,14,19,13,27,5,1,0,1,0,1,0,0,13,8,14,1613872028975,red,NA1_3796482008
360,25546,278,72,28324,29729,338,124,31152,23,4,0,0,0,0,1,0,0,13,11,16,22,8,0,0,1,0,1,0,0,16,13,13,1613499427808,red,NA1_3790429314
361,24101,312,80,26706,28397,361,91,32267,22,3,0,0,0,0,0,0,0,7,8,15,22,2,0,0,1,1,0,1,0,15,13,7,1614206549496,red,NA1_3801622397
362,23562,288,79,27291,30409,356,101,30613,23,6,0,0,0,0,0,0,0,6,7,18,25,6,0,1,0,1,2,1,0,18,21,6,1614877027190,red,NA1_3811499879
363,25223,270,81,28838,25999,344,87,28117,23,7,0,0,0,0,1,1,0,12,13,12,27,7,0,1,1,0,1,0,0,12,10,12,1614464440421,blue,NA1_3805256452
364,22619,376,63,26804,28204,371,92,30274,20,5,0,0,0,0,0,0,0,5,5,10,24,2,1,1,0,0,3,1,0,10,7,5,1614384950152,blue,NA1_3804231149
365,25987,368,109,29334,24705,287,54,28040,21,7,0,0,0,0,0,1,0,8,6,11,29,5,0,0,1,0,0,0,0,11,18,8,1613510982358,blue,NA1_3790606596
366,25893,283,70,27904,30445,364,62,31753,16,5,1,0,0,1,0,1,0,12,14,20,19,4,0,0,0,0,1,0,0,20,15,12,1613581383040,blue,NA1_3791827449
367,30937,339,97,32720,22236,304,64,25972,26,6,0,1,0,0,2,1,0,15,15,7,25,7,0,0,0,1,0,0,0,7,8,15,1615265517013,blue,NA1_3817572965
368,25299,359,108,30324,21301,310,67,26890,27,6,0,1,1,0,1,1,0,6,5,3,22,5,0,0,0,0,0,0,0,3,4,6,1615666817603,red,NA1_3824065206
369,26042,294,76,27827,23853,252,64,25990,27,3,0,0,0,0,2,1,0,12,18,10,32,4,0,0,1,1,0,0,0,10,12,12,1613460589302,blue,NA1_3790128724
370,28519,300,91,30784,31031,337,91,31883,19,7,0,1,0,0,1,0,0,14,13,20,30,6,0,0,0,0,1,1,0,20,11,14,1615311972315,blue,NA1_3818026925
371,26915,328,89,28755,24464,336,88,27852,24,3,1,1,0,0,1,0,0,13,18,6,25,3,0,0,0,0,2,1,0,6,6,13,1614895178252,blue,NA1_3811685848
372,27232,306,85,27663,22553,294,79,28246,19,0,0,0,0,0,0,1,0,12,15,8,23,6,0,0,1,0,0,0,0,8,12,12,1614488228292,blue,NA1_3806018703
373,26174,288,71,26996,29952,325,92,30520,20,4,0,0,1,0,1,0,0,11,13,16,22,2,0,0,0,0,1,1,0,16,15,11,1614898995811,red,NA1_3811715363
374,22638,324,58,26536,27479,333,86,29265,26,9,0,0,0,0,0,0,0,6,6,14,32,5,0,0,1,1,0,1,0,14,20,6,1614874567490,red,NA1_3811475734
375,25507,398,117,31539,23814,326,91,27763,24,5,0,0,1,1,0,0,0,7,5,5,24,7,0,0,0,0,1,1,0,5,4,7,1615309163731,blue,NA1_3818042950
376,22991,354,93,28075,28416,339,86,29524,23,5,1,0,0,0,0,0,0,4,4,13,25,7,0,0,1,0,3,1,0,13,14,4,1613927962275,red,NA1_3797521091
377,28436,339,77,28760,22254,259,86,27110,25,5,0,1,0,0,0,1,0,14,11,7,27,8,0,0,0,0,0,0,0,7,9,14,1615147875835,blue,NA1_3815650447
378,28214,374,124,31106,25513,360,92,30111,23,10,0,1,1,0,1,2,0,11,11,8,30,7,0,0,0,0,1,0,0,8,12,11,1615350805737,blue,NA1_3818859572
379,25278,331,64,28186,27638,369,84,30939,29,5,1,0,0,0,0,0,0,11,21,13,24,6,0,0,1,0,0,1,0,13,11,11,1614897137132,blue,NA1_3811691290
380,22320,305,71,25374,31025,370,120,30924,23,1,0,0,0,0,0,0,0,6,5,15,16,3,1,1,0,0,3,1,0,15,14,6,1614962808029,red,NA1_3812817898
381,22986,287,66,26167,28697,307,64,28813,22,5,0,0,1,0,0,0,0,7,6,18,26,5,0,0,0,0,1,1,0,18,19,7,1615515795710,blue,NA1_3821491250
382,25870,272,85,28446,24872,318,78,27818,18,4,0,0,0,0,0,1,0,12,16,10,25,4,1,0,0,1,0,0,0,10,18,12,1613859248459,red,NA1_3796219500
383,30172,322,90,30859,27876,295,72,28203,28,8,0,0,0,1,0,0,0,20,21,18,24,4,0,0,0,0,0,1,0,18,13,20,1614209048754,red,NA1_3801657409
384,31194,292,87,28224,30049,284,60,27677,30,8,1,0,1,0,2,0,0,21,25,16,30,5,0,0,0,0,2,1,0,16,24,21,1615006617093,blue,NA1_3813520327
385,23859,317,77,27644,29857,317,80,32255,30,6,0,0,1,0,0,0,0,9,8,20,26,9,0,0,0,0,0,0,0,20,21,9,1615048761388,red,NA1_3813979697
386,28301,312,97,29663,23958,304,84,27946,29,4,0,1,0,0,1,1,0,15,14,9,22,9,0,0,1,0,0,0,0,9,12,15,1614451205567,red,NA1_3805069396
387,28646,321,80,28448,25273,300,87,28679,22,7,0,0,0,1,2,1,0,16,14,11,23,3,0,1,0,0,0,0,0,11,11,16,1613781765002,red,NA1_3794870687
388,27741,298,100,29552,24870,264,72,26150,23,4,0,0,0,1,1,1,0,15,20,14,18,7,0,1,0,0,0,0,0,14,16,15,1615661216737,blue,NA1_3823977004
389,24889,315,68,28323,28156,280,84,28345,23,3,0,0,0,0,0,0,0,10,10,17,27,4,1,1,0,0,0,0,0,17,21,10,1615151684666,red,NA1_3815627735
390,21280,275,60,24966,30639,366,79,31176,19,2,0,0,0,1,0,0,0,6,8,17,27,4,0,1,0,0,2,1,0,17,22,6,1614996160110,red,NA1_3813287261
391,28056,349,102,31183,21357,318,96,26020,25,6,0,0,0,1,0,1,0,11,17,3,23,4,1,0,0,0,0,0,0,3,5,11,1613929774659,blue,NA1_3797534897
392,27185,342,95,28562,22532,314,70,27240,28,11,0,0,0,1,0,1,0,10,12,6,23,6,1,0,0,0,0,0,0,6,7,10,1615220591477,blue,NA1_3816875569
393,26268,343,88,29396,24408,339,81,26605,28,6,0,0,0,0,1,0,0,10,16,7,24,7,0,0,1,0,1,1,0,7,3,10,1615004634266,red,NA1_3813501834
394,28149,326,99,30682,24983,272,56,27440,27,7,0,0,1,0,1,0,0,14,12,15,26,11,0,1,0,0,0,1,0,15,19,14,1613753067277,blue,NA1_3794458764
395,29123,296,72,28718,26165,269,76,26657,24,6,1,0,0,0,1,1,0,17,25,15,23,3,0,0,0,1,0,0,0,15,17,17,1613440738564,red,NA1_3789676596
396,22361,262,60,25799,30988,315,103,31165,19,1,0,0,0,0,0,0,0,9,8,19,27,1,0,0,0,1,1,1,0,19,17,9,1615224921079,red,NA1_3816899410
397,28016,341,95,29240,25293,283,76,29110,30,8,1,0,0,0,1,1,0,13,9,12,24,6,0,0,0,1,0,0,0,12,14,13,1615227140828,blue,NA1_3816971433
398,24115,291,76,27486,28406,297,68,31700,21,5,0,1,0,0,0,0,0,9,8,19,25,6,1,0,0,0,1,0,0,19,19,9,1613583956620,red,NA1_3791868707
399,28541,338,78,29032,25479,271,77,26733,22,4,1,0,0,1,1,0,0,17,15,10,32,6,0,0,0,0,1,1,0,10,13,17,1611874795629,red,NA1_3763759740
400,26197,309,87,30051,27197,327,84,29950,23,6,0,0,1,1,0,0,0,13,12,11,27,2,0,0,0,0,1,0,0,11,16,13,1611252472422,red,NA1_3753231567
401,25937,320,49,27656,28141,328,112,30316,29,8,0,0,0,0,1,0,0,11,15,13,29,7,1,0,0,1,0,1,0,13,15,11,1612912057253,red,NA1_3781088888
402,28779,310,48,28904,24171,293,85,27281,29,8,1,0,0,0,2,0,0,18,19,11,22,11,0,0,1,0,0,0,0,11,5,18,1609010424583,red,NA1_3719889210
403,25162,342,50,28553,26863,352,85,30875,21,2,0,0,0,0,1,0,0,11,9,12,19,7,0,0,1,1,1,1,0,12,13,11,1609091308251,red,NA1_3720961859
404,23533,264,68,26628,28429,310,76,29528,21,3,0,0,0,0,0,0,0,9,9,16,19,5,0,0,1,0,1,1,0,16,20,9,1612496617797,red,NA1_3774297131
405,24429,296,72,26958,24810,310,68,27657,22,5,0,1,1,0,0,0,0,12,19,7,26,6,0,0,0,0,1,1,0,7,11,12,1609013865870,blue,NA1_3719934553
406,26874,324,80,27437,20591,271,80,25013,21,6,0,0,0,1,0,1,0,11,16,5,28,4,0,0,1,0,0,0,0,5,4,11,1613435138717,blue,NA1_3789582919
407,22839,228,76,27729,29794,329,100,31816,22,4,0,0,0,0,0,0,0,8,9,13,24,1,1,0,0,1,1,1,0,13,19,8,1610223804564,red,NA1_3737214506
408,20821,357,88,28099,25656,352,88,30034,24,5,0,0,0,0,0,0,0,1,0,7,20,4,1,1,0,0,0,1,0,7,8,1,1611947345943,red,NA1_3765024934
409,25940,309,70,28276,26673,313,57,28591,21,8,0,0,1,0,1,0,0,13,13,14,23,6,0,0,0,1,1,0,0,14,13,13,1612462129757,blue,NA1_3773450959
410,25087,295,80,28622,28997,313,84,31105,19,2,0,0,0,0,0,0,0,12,10,19,19,1,1,0,1,0,1,1,0,19,16,12,1610735153989,red,NA1_3744974593
411,27283,300,84,29172,24308,303,64,26913,29,3,0,0,0,0,0,0,0,16,17,10,26,5,0,1,0,0,0,0,0,10,13,16,1611538078076,blue,NA1_3758396728
412,25800,382,100,29600,20372,352,80,26856,23,4,0,0,1,0,0,1,0,7,11,1,24,3,1,0,0,0,0,0,0,1,2,7,1612328072208,blue,NA1_3771551529
413,27911,357,84,31860,23925,313,100,28772,19,12,0,1,1,0,1,0,0,14,13,6,29,4,0,0,0,0,0,0,0,6,5,14,1613272243805,blue,NA1_3787054498
414,29861,326,88,30717,28703,308,80,30674,20,6,0,0,1,0,1,1,0,18,11,17,31,4,0,0,0,1,0,0,0,17,18,18,1609556929359,blue,NA1_3727469692
415,28566,293,102,30833,23930,301,68,27239,24,5,0,0,0,1,0,0,0,15,16,8,24,2,0,0,1,0,0,1,0,8,12,15,1613064078243,blue,NA1_3783504084
416,23022,345,72,26916,32720,401,107,32784,25,4,0,0,0,0,0,0,0,7,8,17,27,8,0,0,0,1,4,2,1,17,24,7,1610752296977,red,NA1_3745167804
417,23686,374,84,27639,24798,342,104,30008,22,5,0,0,0,0,0,0,0,5,8,8,26,7,0,0,1,1,0,0,0,8,11,5,1612936624436,red,NA1_3781904956
418,32072,332,77,30681,23279,267,67,26949,23,4,0,0,0,0,3,1,0,18,21,10,27,2,1,0,0,1,0,0,0,10,8,18,1610142196363,blue,NA1_3735961946
419,28016,311,72,29925,27195,285,72,29623,24,5,0,0,0,0,2,1,0,16,9,16,32,5,0,0,1,0,0,0,0,16,18,16,1609523746018,red,NA1_3727033517
420,22835,335,72,27813,27286,375,119,32515,20,4,0,0,0,0,0,0,0,6,4,11,24,5,1,1,0,0,0,0,0,11,12,6,1612312987694,red,NA1_3771233653
421,29314,342,92,31412,24461,324,91,27406,29,4,0,0,1,0,0,1,0,16,17,8,21,3,1,0,0,0,0,0,0,8,10,16,1610131634363,blue,NA1_3735872228
422,28199,340,80,30502,24374,311,100,29808,27,7,1,1,0,0,1,1,0,17,19,9,25,4,0,0,0,0,0,0,0,9,5,17,1612118957355,blue,NA1_3767892178
423,23757,238,82,26850,28089,324,106,28662,15,5,0,0,0,0,1,0,0,10,8,13,25,4,0,1,1,0,1,1,0,13,14,10,1612889544367,red,NA1_3780829814
424,32924,369,60,28638,24851,252,72,24536,24,9,0,1,0,1,2,0,0,22,38,9,28,4,0,0,0,0,1,1,0,9,10,22,1611944461263,blue,NA1_3765011212
425,31532,347,112,31980,24767,304,80,27986,23,5,1,0,0,0,1,1,0,19,25,10,25,2,0,1,0,0,0,0,0,10,10,19,1609015652145,blue,NA1_3719948462
426,25828,334,92,29052,22911,296,84,28055,32,7,0,0,0,0,0,1,0,12,11,7,33,7,0,0,1,0,0,0,0,7,14,12,1611618000892,blue,NA1_3759627627
427,35304,367,95,30875,22938,236,67,25342,24,6,0,0,1,0,5,1,0,24,12,8,21,6,0,0,0,1,0,0,0,8,7,24,1612283675192,blue,NA1_3770851854
428,22973,290,90,26774,26705,296,67,28101,23,2,0,0,0,0,0,0,0,6,5,13,21,4,0,0,0,1,1,1,0,13,15,6,1611555047039,red,NA1_3758923405
429,23706,282,59,27048,28244,303,106,30659,24,5,0,0,0,0,0,0,0,10,18,15,30,3,1,0,1,0,0,1,0,15,19,10,1612149877675,red,NA1_3768732315
430,26522,373,75,28053,26722,295,88,26964,27,5,0,0,0,0,0,0,0,12,14,13,24,6,1,0,0,1,0,0,0,13,12,12,1609797103348,red,NA1_3731015900
431,26780,341,66,29561,24619,282,104,28365,24,5,0,0,0,0,0,0,0,14,14,8,23,4,1,0,0,0,1,1,0,8,3,14,1609451605092,blue,NA1_3726212535
432,24547,293,100,27967,27492,358,76,28313,27,4,0,0,0,0,0,0,0,9,7,12,26,9,0,1,1,0,2,1,0,12,15,9,1610221968753,red,NA1_3737230226
433,23056,247,55,25582,28292,335,84,31259,20,3,0,0,0,0,0,0,0,12,19,17,22,3,1,0,1,0,0,1,0,17,14,12,1609400167418,red,NA1_3725507684
434,25987,302,71,26212,27437,311,103,29042,26,5,1,0,1,0,0,1,0,12,14,14,23,8,0,0,0,0,1,0,0,14,10,12,1610492030061,blue,NA1_3741522219
435,23985,298,68,25636,27267,328,72,28622,24,12,0,0,1,0,0,0,0,10,10,14,31,5,0,1,0,0,1,0,0,14,9,10,1610665988758,red,NA1_3744027690
436,26596,356,84,29351,24120,333,79,26717,25,8,0,0,0,0,1,0,0,12,14,7,25,9,0,1,0,0,0,0,0,7,9,12,1609873778872,blue,NA1_3732016391
437,26131,351,65,28043,23777,297,96,29577,25,4,0,0,1,0,1,0,0,10,12,7,27,2,0,1,0,0,1,1,0,7,3,10,1613421573198,blue,NA1_3789358040
438,24265,316,92,27759,28835,327,89,30053,24,5,0,1,1,0,0,0,0,9,12,15,24,6,0,0,0,0,1,0,0,15,18,9,1613274950641,red,NA1_3787106304
439,26887,335,72,30351,22306,311,68,26893,25,7,1,0,0,0,1,0,0,14,12,7,23,2,0,0,0,0,0,1,0,7,5,14,1609798942945,blue,NA1_3731079761
440,27938,299,77,30853,24326,311,85,28866,24,4,0,0,1,0,1,1,0,15,22,9,22,4,1,0,0,0,0,0,0,9,10,15,1612571240641,blue,NA1_3775390192
441,28981,306,88,29426,21224,261,66,24105,28,6,1,0,0,1,0,0,0,17,20,6,21,2,0,0,0,0,0,0,0,6,8,17,1612152209690,blue,NA1_3768769514
442,22989,292,84,25531,26619,296,96,27911,25,9,0,0,0,0,1,0,0,6,7,9,28,6,1,0,0,1,0,1,0,9,11,6,1613066470064,red,NA1_3783545503
443,28815,279,76,27139,23463,235,44,23296,31,4,1,0,0,0,0,0,0,18,25,11,18,4,0,0,0,0,0,0,0,11,15,18,1612914200016,blue,NA1_3781124873
444,24070,310,62,25670,24841,307,71,26509,15,7,0,1,0,0,0,0,0,11,11,10,29,5,0,0,0,0,0,1,0,10,11,11,1609385748092,blue,NA1_3725117598
445,26041,327,72,28759,24987,325,104,28850,23,6,1,0,0,0,1,0,0,12,19,8,24,3,0,0,0,0,0,1,0,8,10,12,1609291810412,blue,NA1_3723856753
446,25538,346,83,29719,23689,315,60,26196,21,3,0,1,0,0,1,1,0,9,8,9,22,2,1,0,0,0,0,0,0,9,11,9,1611552832522,blue,NA1_3758887286
447,31489,355,81,29904,23039,253,84,26013,25,5,0,0,1,1,2,1,0,18,17,9,21,3,0,0,0,0,0,0,0,9,15,18,1610136060874,blue,NA1_3735891164
448,26117,293,92,29215,29425,354,72,29798,17,2,0,0,0,0,0,0,0,14,12,17,18,3,0,1,0,1,2,0,0,17,13,14,1612202513488,red,NA1_3769422364
449,28590,347,88,31580,23025,324,68,27165,26,1,0,0,0,0,1,1,0,13,15,7,20,5,1,0,0,1,0,0,0,7,9,13,1610569891849,blue,NA1_3742554282
450,23798,283,60,26274,29950,311,66,29100,28,4,0,0,0,0,1,1,0,9,7,18,24,4,0,0,0,1,2,0,0,18,23,9,1609531857243,red,NA1_3727095574
451,23188,390,66,28325,28131,387,119,32673,25,7,0,0,0,0,0,0,0,5,5,13,23,7,1,1,0,0,1,1,0,13,10,5,1611876795373,red,NA1_3763804199
452,26805,290,92,28789,26922,321,40,28385,17,7,0,0,0,0,0,0,0,15,14,16,31,2,0,0,1,0,1,0,0,16,14,15,1609088929807,red,NA1_3720879524
453,22062,286,98,26140,29413,357,94,32745,26,7,0,0,0,0,0,0,0,5,4,20,29,4,0,0,1,1,1,0,0,20,15,5,1611361255049,red,NA1_3755142777
454,24812,321,72,28015,29114,340,84,31440,29,8,0,1,1,0,0,0,0,11,8,13,22,5,0,0,0,0,2,0,0,13,11,11,1613269529859,red,NA1_3786986985
455,24410,339,98,28605,27445,358,118,31415,24,5,0,0,0,1,0,0,0,7,7,10,27,7,0,1,0,0,1,1,0,10,11,7,1613069268893,blue,NA1_3783562285
456,27066,283,76,27746,27132,342,54,28858,24,6,1,0,0,0,0,0,0,14,13,15,28,6,0,0,0,0,0,0,0,15,13,14,1612994545487,blue,NA1_3782562807
457,22890,308,51,26982,28990,327,83,32613,21,4,0,0,0,0,0,0,0,5,6,17,27,6,1,0,0,1,1,1,0,17,22,5,1612028382867,blue,NA1_3766483831
458,21150,339,68,26385,24295,350,91,29705,25,5,0,1,0,0,0,1,0,1,1,8,29,11,0,0,1,0,0,0,0,8,8,1,1612984439879,red,NA1_3782433241
459,26842,337,76,28117,26498,342,80,28581,25,4,1,0,0,0,1,1,0,12,20,13,25,5,0,0,0,0,0,0,0,13,16,12,1610386884478,blue,NA1_3739970701
460,26008,333,82,27811,27259,321,76,29763,27,4,0,0,0,0,1,0,0,10,10,13,21,5,0,1,1,0,2,1,0,13,11,10,1609042580355,red,NA1_3720386269
461,29920,342,72,31641,24039,279,104,27694,25,6,0,0,1,0,0,0,0,19,16,9,28,7,0,0,0,1,0,1,0,9,8,19,1612378687492,blue,NA1_3772296971
462,20217,300,68,25083,32235,371,117,34042,28,3,0,0,0,0,0,0,0,3,4,15,22,8,1,0,0,0,1,1,0,15,16,3,1612285639456,red,NA1_3770825764
463,28026,312,133,31141,22325,312,64,26720,20,3,0,1,0,1,1,1,0,13,12,6,16,4,0,0,0,0,0,0,0,6,4,13,1609988517958,blue,NA1_3733917868
464,27222,304,69,28184,29161,303,88,30221,26,8,0,0,0,0,0,0,0,16,15,19,31,7,0,1,0,1,0,1,0,19,18,16,1609554164012,red,NA1_3727462591
465,27005,325,104,29317,23180,345,64,26322,28,6,0,1,0,1,0,1,0,12,15,6,23,8,0,0,0,0,0,0,0,6,9,12,1612581044125,blue,NA1_3775575779
466,21746,295,97,27147,28177,346,88,30424,28,7,0,0,1,0,0,0,0,5,7,12,27,7,0,0,0,1,2,0,0,12,18,5,1612891850082,red,NA1_3780880671
467,26743,334,82,29515,28352,267,96,29353,21,4,0,0,0,0,0,1,0,10,10,16,27,3,1,0,0,1,1,0,0,16,18,10,1612376374097,red,NA1_3772323159
468,29753,380,84,32568,22088,307,76,26098,15,3,0,1,1,0,4,1,0,13,12,6,21,0,0,0,0,0,0,0,0,6,8,13,1610472676539,blue,NA1_3741120020
469,26690,328,65,27493,30029,321,90,32355,24,4,0,0,0,0,1,1,0,10,7,20,31,7,1,0,1,0,1,0,0,20,25,10,1609870824183,red,NA1_3731994510
470,22343,249,66,23108,27342,265,105,28791,25,6,1,0,0,0,0,0,0,6,11,14,25,5,0,0,0,0,0,1,0,14,14,6,1609448170345,red,NA1_3726136418
471,22118,325,69,26287,25416,275,99,28917,23,6,0,0,0,0,0,0,0,4,5,12,30,2,1,1,0,0,0,0,0,12,24,4,1612827061932,red,NA1_3779894675
472,28667,358,72,30835,24484,266,98,28433,20,11,0,1,0,0,2,0,0,12,10,10,32,4,0,0,0,0,0,1,0,10,13,12,1609198550348,blue,NA1_3722478834
473,24903,312,57,27788,25883,366,72,28376,31,9,0,1,0,0,0,1,0,12,16,9,26,5,0,0,0,0,0,0,0,9,8,12,1610217738634,blue,NA1_3737033339
474,23436,280,52,26437,27673,329,83,30257,17,4,0,0,0,0,0,1,0,10,15,15,25,2,0,1,0,0,1,0,0,15,16,10,1612204710546,red,NA1_3769435463
475,24323,361,104,31210,25351,394,80,30079,30,6,0,1,0,1,0,0,0,6,8,5,30,7,0,0,0,0,1,1,0,5,7,6,1612575589796,blue,NA1_3775461501
476,23120,302,74,25801,25732,329,71,26523,30,4,0,0,0,1,0,1,0,7,6,9,23,2,0,0,0,0,1,0,0,9,16,7,1613061834728,red,NA1_3783459081
477,23714,352,78,28120,24547,362,95,30998,23,10,0,0,0,0,0,1,0,7,8,7,26,4,0,0,1,1,0,0,0,7,8,7,1611557929417,red,NA1_3759041703
478,30202,300,97,31071,24305,251,76,26677,21,1,0,1,0,0,2,0,0,23,19,11,22,3,0,0,1,0,0,0,0,11,11,23,1610129288489,blue,NA1_3735820756
