blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
26900,267,68,28637,29905,310,88,29192,24,4,0,0,0,0,0,0,0,16,19,15,20,1,0,0,1,0,2,1,0,15,16,16,1619238988859,red,NA1_3879029037
24767,403,92,30711,20582,345,64,26659,21,6,0,0,1,1,0,0,0,6,5,1,18,2,0,0,0,0,0,1,0,1,1,6,1620004294882,blue,NA1_3891115028
27348,267,71,27055,20837,266,69,25066,19,3,0,0,1,0,1,1,0,19,20,4,25,3,0,0,0,0,0,0,0,4,3,19,1619829036173,blue,NA1_3888167428
24082,320,66,26957,24535,350,102,30537,26,4,0,0,0,1,0,1,0,8,9,9,21,6,1,0,0,0,0,0,0,9,8,8,1619928644656,red,NA1_3890058612
23195,285,80,27794,23734,328,80,27718,23,4,0,1,0,0,0,0,0,7,9,6,25,6,0,0,0,0,1,1,0,6,3,7,1619639029586,red,NA1_3884933989
26657,297,72,28864,25953,298,82,30335,29,2,0,0,0,0,0,0,0,12,20,14,26,10,0,1,0,1,0,0,0,14,9,12,1620155672589,red,NA1_3893552834
23628,300,76,28317,24313,257,128,29896,22,3,0,0,0,0,1,0,0,8,4,8,21,2,1,1,0,0,1,1,0,8,3,8,1619051395383,blue,NA1_3876114859
23587,270,64,26722,28550,280,84,30339,21,6,0,0,0,0,0,0,0,9,7,17,23,7,0,1,1,0,1,1,0,17,15,9,1620159293189,red,NA1_3893592019
29438,300,68,32487,24820,289,64,27963,24,3,1,0,0,0,1,0,0,19,24,12,18,3,0,0,0,0,0,1,0,12,6,19,1619589060912,red,NA1_3884085952
26306,302,71,29413,29790,336,95,33136,25,7,0,0,0,1,1,0,0,14,12,18,18,5,1,0,0,0,1,1,0,18,20,14,1619231497908,blue,NA1_3878636991
25216,271,78,29453,22935,293,98,28665,17,5,0,1,0,0,0,0,0,16,14,7,21,4,0,0,0,0,0,0,0,7,5,16,1620332008321,blue,NA1_3896136072
25058,300,54,25268,28967,320,90,30682,17,3,0,0,0,0,0,1,0,11,15,17,21,5,1,0,0,1,2,0,0,17,11,11,1619897261028,red,NA1_3889157017
23026,319,80,26978,25311,280,89,27703,25,4,0,0,1,0,0,1,0,6,5,9,22,3,0,0,0,0,0,0,0,9,12,6,1619311905870,red,NA1_3879942043
33398,306,64,29816,24613,217,52,24306,24,10,0,0,0,0,0,0,0,28,32,13,31,6,0,0,1,1,0,0,0,13,19,28,1620184851958,red,NA1_3894131099
27297,320,89,29852,21550,332,68,26769,25,9,0,1,0,0,1,1,0,13,15,5,30,7,0,0,0,0,0,0,0,5,2,13,1619235073019,blue,NA1_3878789397
27286,281,88,30067,24131,307,89,27706,28,7,0,1,1,0,2,1,0,13,13,7,30,4,0,0,0,0,1,0,0,7,5,13,1619824117169,blue,NA1_3888066487
26871,277,76,27819,25736,298,84,28061,25,4,0,1,0,0,0,0,0,15,19,13,16,5,1,0,0,0,0,0,0,13,20,15,1619671111623,blue,NA1_3885556959
22247,278,86,28145,26373,296,88,29445,21,2,0,0,1,0,0,1,0,6,6,14,29,2,0,1,0,0,0,0,0,14,21,6,1620254821112,red,NA1_3895142999
28771,344,77,33077,26812,328,92,28643,21,4,0,1,1,0,0,0,0,18,18,13,30,3,0,0,0,0,1,1,0,13,13,18,1619237052269,red,NA1_3878984078
26686,291,72,29407,24612,349,98,26914,28,5,0,1,0,0,2,1,0,13,17,8,27,6,0,0,1,0,1,0,0,8,5,13,1619328901547,blue,NA1_3880256514
24709,256,68,27276,33032,325,99,32805,22,3,0,0,0,1,0,0,0,14,17,24,26,4,0,0,0,0,1,0,0,24,28,14,1620232258971,blue,NA1_3894824016
24434,324,71,29007,26070,304,60,30245,25,6,0,0,0,0,0,0,0,10,6,14,25,5,0,0,1,0,1,0,0,14,10,10,1620424506015,red,NA1_3897588676
26242,321,92,29906,24020,329,88,27868,26,2,0,1,0,1,0,1,0,9,6,7,19,2,0,0,0,0,0,0,0,7,5,9,1619923928512,blue,NA1_3889982326
26748,327,93,31298,24757,274,73,28336,22,3,0,0,0,0,1,0,0,12,13,11,13,5,0,0,1,0,0,0,0,11,14,12,1620329849781,red,NA1_3896083788
23651,330,82,28101,31586,370,76,32750,21,4,0,0,0,0,0,0,0,9,9,20,29,7,1,1,0,0,1,1,0,20,21,9,1619117308622,red,NA1_3877191034
25895,327,70,28573,25402,294,76,27560,22,3,0,0,0,1,0,0,0,11,12,12,21,4,0,0,0,0,1,0,0,12,19,11,1619641071335,blue,NA1_3884949451
24558,329,83,28739,23590,354,106,30574,27,7,0,0,0,0,0,0,0,7,6,7,26,9,1,0,0,1,0,0,0,7,2,7,1620277979444,red,NA1_3895565814
25630,294,73,28478,25213,318,66,29185,30,10,0,1,0,0,0,1,0,12,14,12,25,9,0,0,0,1,0,0,0,12,10,12,1619585553383,red,NA1_3883989066
27842,363,108,33423,24435,345,83,30796,21,4,0,1,1,0,0,0,0,14,12,8,21,6,0,0,0,0,0,1,0,8,6,14,1619384884719,blue,NA1_3880925188
23359,272,68,26763,32185,291,95,32867,21,1,1,0,0,0,0,0,0,10,10,20,27,4,0,1,0,0,3,0,0,20,19,10,1619574590107,red,NA1_3883769176
24002,289,60,28842,28566,299,99,31596,25,3,0,0,0,0,0,0,0,12,8,15,25,4,0,1,0,0,1,1,0,15,14,12,1619233308717,red,NA1_3878783472
27703,317,87,28684,23915,310,88,27433,28,7,0,0,1,0,2,0,0,14,11,9,26,4,0,0,0,0,0,0,0,9,8,14,1620438692772,blue,NA1_3897799170
29629,315,96,30753,25820,300,93,27305,24,8,0,0,0,1,1,1,0,17,23,12,18,8,0,1,0,0,1,0,0,12,15,17,1618988230382,blue,NA1_3875474910
29296,289,87,31083,25357,301,88,28773,24,6,0,0,0,1,2,1,0,17,20,10,22,3,0,0,0,0,0,0,0,10,6,17,1620252758884,blue,NA1_3895098658
29856,373,87,32401,22849,309,77,27061,26,7,0,0,0,1,2,0,0,16,17,7,25,4,0,0,0,0,0,0,0,7,9,16,1619300997456,blue,NA1_3879728996
24418,292,77,26530,26082,315,96,28831,23,4,0,0,0,0,0,1,0,11,11,13,29,4,0,0,1,1,0,0,0,13,18,11,1619114784631,red,NA1_3877177091
23638,322,81,28146,26021,336,68,30671,22,4,0,0,0,1,0,0,0,7,7,15,28,3,0,1,0,0,0,1,0,15,7,7,1620101581893,blue,NA1_3892913700
23190,327,75,27328,29068,328,100,29928,26,7,0,0,1,0,0,0,0,8,7,13,30,8,0,0,0,0,2,0,0,13,15,8,1620104812168,red,NA1_3892983892
24686,303,80,28023,27398,358,64,27877,26,6,0,1,0,0,1,1,0,9,7,11,23,5,1,0,0,0,1,0,0,11,13,9,1619326390964,red,NA1_3880212352
26136,319,92,28611,23958,320,100,29070,26,7,0,1,0,0,1,1,0,10,12,9,27,4,0,0,1,0,0,0,0,9,5,10,1619902476749,blue,NA1_3889315549
22959,242,64,24591,27968,327,76,27455,26,1,0,0,0,0,0,0,0,9,12,15,17,5,0,0,1,0,1,0,0,15,18,9,1620327471936,red,NA1_3896110484
21162,304,72,26568,29411,368,115,33486,17,2,0,0,0,0,0,0,0,6,3,19,21,3,1,0,1,0,3,0,0,19,10,6,1619298551609,red,NA1_3879754218
20465,287,78,23981,27158,343,93,31049,24,7,0,0,0,0,0,0,0,3,5,15,25,4,0,0,1,1,1,1,0,15,12,3,1620415363598,blue,NA1_3897540071
24381,345,78,27649,23910,306,85,27429,20,5,0,0,0,0,0,0,0,8,3,11,19,5,0,0,0,1,0,0,0,11,11,8,1620318939355,red,NA1_3895976087
26132,306,85,27682,25187,304,66,28393,25,2,0,0,0,1,1,1,0,12,10,12,21,5,0,0,1,0,0,0,0,12,11,12,1619834480347,red,NA1_3888283786
22719,276,89,25168,33025,357,88,34319,21,6,0,0,0,0,0,0,0,6,4,25,24,4,0,1,0,1,3,1,0,25,16,6,1619220002504,red,NA1_3878451964
23315,264,68,25944,32567,327,84,33084,22,3,0,0,0,0,0,0,0,8,10,29,23,1,0,1,1,0,2,0,0,29,20,8,1619048955018,red,NA1_3876111679
25452,320,68,25983,25663,283,88,28576,27,4,0,0,1,0,0,0,0,10,16,13,26,5,0,1,0,0,0,0,0,13,14,10,1619209250489,red,NA1_3878350375
27754,275,59,28197,29076,309,109,31794,27,6,0,0,0,0,0,0,0,16,16,15,24,3,1,1,0,0,0,0,0,15,11,16,1620251358765,red,NA1_3895085863
25408,273,88,29442,27170,305,72,29873,24,1,0,0,0,1,0,0,0,12,9,14,23,7,0,0,0,0,0,0,0,14,11,12,1619727128847,red,NA1_3886303517
27641,346,80,29537,26181,282,86,28425,19,6,0,0,0,0,0,1,0,14,10,14,28,5,1,0,0,0,1,0,0,14,14,14,1619222588467,red,NA1_3878503765
23164,265,56,26809,27076,271,79,30939,27,6,0,0,0,0,0,0,0,8,15,18,27,9,0,1,0,0,0,1,0,18,16,8,1620157756651,red,NA1_3893556708
22147,336,72,26081,26434,340,88,30083,26,4,0,0,0,0,0,0,0,5,6,13,26,8,1,1,0,0,1,0,0,13,9,5,1619745197746,blue,NA1_3886588303
26708,315,86,30552,24025,315,61,28028,27,4,1,0,1,0,0,1,0,13,12,9,21,5,0,0,0,0,0,0,0,9,6,13,1619992460764,blue,NA1_3890964896
25274,337,40,26772,29057,317,99,31900,25,7,0,0,0,1,1,0,0,9,10,19,27,3,0,1,0,0,1,1,0,19,17,9,1619211824173,red,NA1_3878325757
28203,309,96,30051,23093,288,80,25508,30,7,0,1,0,0,1,1,0,15,19,8,18,6,1,0,0,0,0,0,0,8,10,15,1620163153675,blue,NA1_3893608197
31917,350,100,33887,23417,310,72,27510,20,7,1,0,0,1,1,1,0,19,15,9,21,2,0,0,0,0,0,0,0,9,7,19,1620001462882,blue,NA1_3891087539
20999,310,91,28022,27100,370,84,30971,26,1,0,0,1,0,0,0,0,3,1,12,26,5,0,1,0,0,0,0,0,12,9,3,1620353580208,red,NA1_3896701198
27533,266,88,28032,35700,330,67,33944,16,2,0,0,0,0,0,1,0,16,21,32,23,2,1,1,0,0,2,0,0,32,38,16,1620106588179,red,NA1_3893060902
24942,323,89,27894,29520,284,78,28139,30,6,1,0,0,0,0,0,0,12,9,14,33,7,0,0,0,1,3,1,0,14,24,12,1620226859558,red,NA1_3894765858
25125,321,70,29398,25725,311,89,29021,32,7,0,0,0,0,0,1,0,11,8,11,26,3,1,0,0,1,0,0,0,11,16,11,1618985303304,red,NA1_3875429573
29894,347,106,33435,25699,317,83,30674,28,3,0,0,1,0,1,1,0,16,16,14,19,3,0,1,0,0,0,0,0,14,14,16,1619403579478,blue,NA1_3881448018
25928,264,77,29096,22124,277,69,26710,23,4,0,0,0,0,0,1,0,14,9,7,24,3,0,0,1,0,0,0,0,7,6,14,1619749641792,blue,NA1_3886705207
30104,294,65,30311,27965,294,67,27693,24,3,0,0,0,1,1,0,0,21,24,18,22,4,0,0,0,0,0,0,0,18,15,21,1619747715939,blue,NA1_3886677457
23051,327,77,27178,27568,324,106,30978,24,2,0,0,0,0,0,0,0,7,8,14,24,3,1,0,0,0,1,0,0,14,11,7,1620320840065,red,NA1_3896039940
23430,344,98,30014,23996,359,78,28855,25,4,0,0,0,0,0,0,0,7,3,7,18,5,0,0,1,1,0,0,0,7,9,7,1619668714205,red,NA1_3885487460
28468,304,88,32121,20892,247,56,24564,25,7,0,1,0,1,0,1,0,17,14,7,29,3,0,0,0,0,0,0,0,7,6,17,1620275240072,blue,NA1_3895570888
28277,323,78,31716,24476,311,88,27140,29,3,0,0,1,1,1,0,0,19,24,7,21,6,0,0,0,0,1,1,0,7,6,19,1620346221999,blue,NA1_3896314629
27161,323,80,28637,24076,287,111,29622,25,6,0,0,0,1,1,0,0,15,11,8,24,4,0,0,0,0,0,0,0,8,4,15,1619307987088,blue,NA1_3879882620
23621,302,95,27529,24591,267,74,26085,21,5,0,0,0,0,0,1,0,8,3,8,26,3,0,0,1,1,1,0,0,8,15,8,1620229259211,red,NA1_3894798382
27437,304,54,29109,33804,343,92,33356,19,4,0,0,0,0,0,0,0,17,19,21,21,4,1,1,0,0,4,1,0,21,19,17,1619754207462,red,NA1_3887092554
25767,317,89,28151,26512,293,85,31491,19,4,0,1,0,0,1,1,0,9,8,14,27,2,1,0,0,0,0,0,0,14,11,9,1620324907396,blue,NA1_3896025593
