blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
25924,304,84,29721,22530,263,80,25791,19,1,1,0,1,0,1,1,0,13,9,8,19,1,0,0,0,0,0,0,0,8,6,13,1628933958180,blue,NA1_4010730618
25044,289,68,29353,23484,265,80,31241,23,7,0,0,0,0,0,0,0,12,7,12,24,6,1,0,1,0,0,0,0,12,4,12,1630899827037,blue,NA1_4033820271
26949,284,76,30616,26879,321,72,30413,19,3,1,0,0,0,1,0,0,14,9,11,20,2,0,0,0,0,2,1,0,11,9,14,1630980834850,red,NA1_4034917765
18944,220,64,24331,27699,297,96,31314,22,2,0,0,0,0,0,0,0,3,5,16,16,5,1,0,1,0,1,1,0,16,13,3,1630877997793,red,NA1_4033446013
25291,246,56,26039,21757,261,72,25377,20,2,0,0,1,1,0,1,0,15,15,9,15,1,0,0,0,0,0,0,0,9,5,15,1627118193096,blue,NA1_3987834601
22670,271,80,29475,26011,280,74,29540,21,2,0,0,0,0,0,0,0,8,7,13,19,1,0,1,0,0,1,1,0,13,10,8,1631828269052,blue,NA1_4044113398
24293,309,108,31315,19691,293,75,27714,15,2,1,0,0,0,0,1,0,9,8,3,19,3,0,0,0,0,0,0,0,3,1,9,1627494566811,blue,NA1_3992619376
26823,309,87,27813,24920,244,59,28448,18,6,0,1,0,0,1,0,0,13,14,11,24,4,0,0,1,0,1,1,0,11,17,13,1629099309018,red,NA1_4012721210
23476,284,84,29569,22916,277,72,27706,20,3,1,0,0,1,0,0,0,10,12,5,24,4,0,0,0,0,0,1,0,5,6,10,1630209423264,red,NA1_4026042988
28224,273,92,29393,22871,219,68,25875,30,7,0,0,0,1,1,1,0,19,16,10,24,6,1,0,0,0,0,0,0,10,14,19,1630972018708,blue,NA1_4034708132
24223,294,48,28128,23174,263,92,27795,31,4,0,0,1,0,0,0,0,11,17,8,23,9,0,0,0,1,0,0,0,8,8,11,1630637032674,blue,NA1_4030728419
21403,266,72,26804,22120,308,72,27408,18,6,0,0,0,0,0,0,0,8,8,4,26,5,1,0,0,0,1,1,0,4,3,8,1629009444804,blue,NA1_4011521877
23546,264,84,29016,28986,305,80,32668,19,5,0,0,0,0,0,0,0,11,3,19,25,3,0,0,1,1,1,1,0,19,12,11,1628226545606,red,NA1_4001869256
27026,254,68,26719,26038,200,76,27205,22,3,1,0,0,0,2,1,0,12,10,18,20,4,0,1,0,0,0,0,0,18,20,12,1630544281373,blue,NA1_4029587224
19231,204,53,23521,25368,270,82,28309,16,3,0,0,1,0,0,1,0,4,4,13,19,2,0,0,0,0,0,0,0,13,9,4,1628580334293,red,NA1_4006400356
23443,249,80,29114,28476,330,96,32084,23,3,0,0,0,0,0,1,0,10,9,15,22,2,1,0,0,0,1,0,0,15,9,10,1630939003732,red,NA1_4034184275
29158,297,72,29579,24084,234,75,25743,19,1,0,0,0,1,1,1,0,20,12,12,24,2,0,0,0,0,0,0,0,12,9,20,1630896574150,blue,NA1_4033772808
25438,278,92,27148,25755,278,84,26496,24,4,0,0,0,0,1,1,0,10,8,15,26,2,1,0,0,0,1,0,0,15,21,10,1631124284079,red,NA1_4036253950
22835,274,94,26734,27003,360,82,32421,21,6,0,0,0,0,0,1,0,7,8,12,19,5,0,1,1,0,1,0,0,12,8,7,1631116485234,red,NA1_4036215339
24051,230,76,29410,25721,294,76,27989,21,2,0,0,0,0,0,0,0,11,9,11,20,6,1,0,0,0,0,1,0,11,8,11,1630894397135,red,NA1_4033707210
22735,255,60,26309,22896,269,95,29309,19,5,0,0,1,0,0,1,0,6,6,9,27,1,0,0,0,0,0,0,0,9,8,6,1629011402061,blue,NA1_4011585750
30149,249,100,30706,24896,301,68,26295,19,3,0,0,1,0,1,1,0,22,18,11,20,2,1,0,0,0,0,0,0,11,10,22,1631825925119,blue,NA1_4044121283
