blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
25843,332,74,29794,27088,363,82,30924,28,7,1,0,0,1,0,1,0,12,13,12,25,11,0,0,0,0,1,0,0,12,8,12,1621385196424,red,NA1_3911779759
29264,313,88,31447,25746,323,63,28397,25,8,0,0,1,0,1,0,0,16,21,8,21,3,1,0,0,0,1,1,0,8,9,16,1623715390803,blue,NA1_3943900572
29824,281,83,29195,24956,324,85,27612,34,1,1,0,0,0,1,1,0,19,26,11,23,6,0,1,0,0,0,0,0,11,14,19,1622509117030,blue,NA1_3927778462
27854,395,103,31185,23539,310,80,26648,24,7,0,0,0,0,1,1,0,11,18,7,29,7,0,1,1,0,0,0,0,7,10,11,1622506749785,blue,NA1_3927773219
27389,306,90,29882,23697,311,78,27366,26,4,0,0,1,0,1,1,0,13,13,9,24,5,0,0,0,0,0,0,0,9,8,13,1622389686818,blue,NA1_3926056660
24677,289,56,27372,30887,353,92,31506,19,4,0,0,0,0,0,1,0,10,9,17,21,0,1,0,0,0,3,0,0,17,13,10,1624324422852,blue,NA1_3951899358
27770,314,63,26531,29661,311,89,28883,22,10,0,0,0,0,3,1,0,10,12,17,28,9,0,1,0,1,1,0,0,17,26,10,1626039018499,red,NA1_3973937590
28576,332,68,31394,25820,332,99,28962,27,5,0,0,0,1,1,1,0,15,13,12,23,8,0,0,1,0,0,0,0,12,15,15,1623103314396,blue,NA1_3935892510
25473,245,97,26505,26529,284,68,27926,23,5,0,1,0,1,0,0,0,13,23,15,22,5,0,0,0,0,0,0,0,15,20,13,1622910607949,blue,NA1_3933305680
26605,311,83,28322,24009,343,76,28415,19,4,0,0,0,0,0,1,0,11,14,5,23,4,1,0,0,1,0,0,0,5,4,11,1622402704384,blue,NA1_3926225980
27457,278,71,25908,29596,297,77,27597,24,3,0,0,0,0,0,1,0,18,21,20,22,2,1,0,1,0,1,0,0,20,19,18,1626394673767,red,NA1_3978174668
28878,341,72,33466,28869,368,98,30984,18,7,0,0,0,0,1,0,0,17,16,14,21,8,1,0,0,0,1,1,0,14,13,17,1626130969605,red,NA1_3974945479
27281,355,100,28149,23774,362,76,28772,26,6,0,0,0,1,0,1,0,10,11,6,27,5,0,0,0,0,0,0,0,6,8,10,1624810712300,red,NA1_3958182131
26091,341,94,28274,22369,315,90,26411,27,1,0,0,1,0,1,1,0,9,17,5,19,5,0,0,0,1,0,0,0,5,14,9,1622398830235,red,NA1_3926180208
30179,336,85,31462,22902,273,100,25862,33,7,1,0,0,0,1,1,0,16,25,6,24,8,0,0,1,0,0,0,0,6,10,16,1624213308084,blue,NA1_3950323703
25655,339,84,31443,29301,318,88,32944,28,5,0,0,0,0,0,0,0,11,3,18,26,5,1,1,0,0,1,1,0,18,18,11,1620776238187,red,NA1_3902695265
