,blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
196,23930,297,70,28282,26478,374,76,29568,26,5,0,0,0,0,1,1,0,8,6,11,28,7,0,0,1,0,1,0,0,11,12,8,1631994501265,red,NA1_4045898326
197,26297,386,83,30679,26619,269,84,29409,23,6,0,0,0,0,0,0,0,10,8,13,24,3,1,0,1,0,2,1,0,13,11,10,1630561154242,red,NA1_4030078788
198,25766,318,74,28792,27049,322,95,28927,26,9,0,0,0,0,0,0,0,12,17,13,27,8,1,0,0,0,0,1,0,13,19,12,1622147316260,red,NA1_3922356075
199,29485,326,88,32465,24438,295,68,27070,22,8,1,0,0,0,2,0,0,17,15,10,23,6,0,1,0,0,0,0,0,10,9,17,1624083123569,blue,NA1_3948945833
200,25430,336,65,27970,29629,306,98,28311,16,4,1,0,0,0,0,0,0,11,10,14,27,3,0,0,0,0,2,1,0,14,21,11,1621801536419,blue,NA1_3917690784
201,27223,318,94,31046,26059,315,62,30485,24,5,0,0,0,1,0,1,0,14,10,11,27,5,0,0,1,0,1,0,0,11,11,14,1623036665822,blue,NA1_3935175112
202,28908,351,101,31681,24571,310,85,29153,31,8,1,0,0,0,0,0,0,15,14,11,21,7,0,0,0,0,0,0,0,11,13,15,1622848071937,blue,NA1_3932337667
203,23804,293,77,28830,25118,331,71,29089,18,3,0,0,0,0,0,0,0,10,7,14,25,4,0,0,1,0,0,0,0,14,9,10,1620873257931,blue,NA1_3904498164
204,21487,339,84,28279,25915,360,80,30985,22,7,1,0,0,0,0,0,0,4,2,12,26,4,0,0,0,1,0,1,0,12,11,4,1622254419557,red,NA1_3924083534
205,25757,305,85,29892,24666,303,97,27210,24,3,0,0,0,0,0,0,0,11,14,9,20,3,0,0,0,1,1,1,0,9,16,11,1620252847609,blue,NA1_3895077993
206,28876,311,80,29397,27213,339,72,30380,29,2,0,1,0,0,1,1,0,14,13,14,22,2,0,0,0,1,0,0,0,14,12,14,1623360988401,blue,NA1_3939289119
207,30562,351,72,29825,27667,310,80,30824,22,9,0,0,1,0,2,1,0,18,12,14,27,8,0,0,0,1,0,0,0,14,30,18,1623358746352,blue,NA1_3939304873
208,22866,294,60,25397,25865,305,92,28579,25,4,0,0,0,0,0,0,0,5,7,12,26,1,0,0,1,0,1,0,0,12,10,5,1621459480728,red,NA1_3912951268
209,27536,394,100,32066,25067,363,99,29616,20,7,0,0,0,0,1,0,0,11,5,7,28,3,0,1,0,0,0,0,0,7,7,11,1620593376270,blue,NA1_3900098645
210,25905,392,87,28946,24821,364,88,30097,28,8,0,1,0,1,0,0,0,8,7,5,23,7,0,0,0,0,0,0,0,5,8,8,1621100625501,blue,NA1_3907605052
211,27508,347,88,30608,24307,334,103,29635,19,6,0,1,1,0,2,1,0,13,16,8,19,4,0,0,0,0,0,0,0,8,7,13,1621106628808,blue,NA1_3907724533
212,30022,346,68,31991,26457,306,88,29268,21,3,1,1,0,0,2,1,0,19,16,10,27,4,0,0,0,0,1,0,0,10,7,19,1623702557244,red,NA1_3943678678
213,28471,322,68,28899,25997,329,92,29706,26,4,0,0,0,1,1,1,0,15,21,12,24,4,1,0,0,0,0,0,0,12,15,15,1621368882379,blue,NA1_3911509021
214,28779,297,92,30851,24011,342,88,28810,26,6,0,0,1,1,2,1,0,14,19,6,28,5,0,0,0,0,0,0,0,6,5,14,1623740365635,blue,NA1_3944350678
215,23861,327,89,28076,26049,331,96,30662,28,5,0,0,0,0,0,1,0,5,4,11,31,6,1,0,0,0,0,0,0,11,9,5,1620270077317,red,NA1_3895442249
216,29656,283,98,31224,22271,263,76,26260,22,4,0,1,0,1,1,1,0,18,21,8,22,4,0,0,0,0,0,0,0,8,6,18,1624577327162,blue,NA1_3955210081
217,30509,292,96,32621,26349,299,84,28040,25,2,0,0,0,0,0,0,0,20,23,13,20,7,0,0,1,0,0,0,0,13,13,20,1620101508987,blue,NA1_3892883638
218,26652,304,77,26648,30677,293,77,29699,22,3,0,0,0,0,1,0,0,11,10,22,25,2,1,0,0,1,0,0,0,22,33,11,1622065242946,red,NA1_3921346699
219,29927,317,105,29477,25002,313,88,28660,22,3,0,0,1,1,3,1,0,14,13,8,19,5,0,0,0,0,1,0,0,8,9,14,1624492916595,blue,NA1_3954201958
220,28825,305,84,30056,27243,275,84,29506,22,1,0,1,0,0,0,0,0,14,11,17,12,2,1,0,0,0,0,0,0,17,18,14,1624047387083,blue,NA1_3948200314
221,26463,350,92,29647,25338,291,88,27844,27,6,0,0,0,0,1,1,0,10,9,13,27,12,1,0,0,1,0,0,0,13,19,10,1621190719189,red,NA1_3908988474
222,23441,297,77,26992,30923,335,101,33176,23,4,0,0,0,0,1,1,0,6,5,19,28,4,1,0,0,0,2,0,0,19,15,6,1622245936365,red,NA1_3923971791
223,26144,361,80,27874,27186,330,98,30003,31,13,0,0,0,1,2,1,0,8,5,13,33,10,0,0,1,0,0,0,0,13,15,8,1623296902899,blue,NA1_3938669369
224,27450,387,107,30739,24115,363,78,29470,21,7,1,0,1,0,0,1,0,10,10,9,23,1,0,0,0,0,0,0,0,9,6,10,1621187067343,blue,NA1_3909012277
225,30823,312,79,29556,25730,324,62,27219,19,1,1,0,0,0,2,1,0,19,28,12,20,2,0,0,1,0,0,0,0,12,15,19,1620108273632,blue,NA1_3893045597
226,29380,323,90,31080,23662,289,88,27837,24,7,0,0,0,0,1,1,0,15,16,9,22,2,1,0,0,1,0,0,0,9,9,15,1623887950563,blue,NA1_3946369182
227,25132,313,94,28407,26768,323,89,30820,32,4,0,0,0,0,0,0,0,9,12,13,21,6,1,0,0,0,0,1,0,13,14,9,1621891842403,blue,NA1_3918922013
228,27935,341,78,30826,24366,362,55,26165,21,5,1,0,1,0,1,1,0,17,11,6,26,7,0,0,0,0,1,0,0,6,8,17,1622829840892,red,NA1_3932035325
229,29023,403,68,31549,23187,325,67,27810,23,4,1,0,0,0,2,1,0,15,12,7,24,4,0,1,0,0,0,0,0,7,5,15,1624071963141,blue,NA1_3948729050
230,26614,309,60,31537,27494,317,108,29947,21,4,0,0,0,0,0,1,0,17,10,10,28,5,1,0,0,1,0,0,0,10,12,17,1623704991898,red,NA1_3943772130
231,28457,299,71,29421,28426,306,83,28515,23,4,0,1,0,0,1,1,0,16,18,18,27,7,0,0,0,1,0,0,0,18,15,16,1621797800841,red,NA1_3917584601
232,27729,301,68,28428,24811,337,80,27720,23,8,0,0,0,0,0,0,0,16,25,10,27,5,1,0,0,0,0,1,0,10,11,16,1623558385178,blue,NA1_3941929416
233,30504,324,100,31172,26045,316,80,30224,23,2,0,1,0,0,3,1,0,17,16,10,23,4,1,0,0,0,1,0,0,10,8,17,1622341432788,red,NA1_3925432275
234,30920,297,66,30598,24601,268,74,27639,27,6,0,0,0,0,2,0,0,23,20,11,21,6,0,1,1,0,0,0,0,11,9,23,1623886017953,blue,NA1_3946385068
235,28156,353,72,32022,24777,258,65,27144,24,7,0,1,0,0,0,0,0,18,21,10,22,6,1,0,0,0,1,1,0,10,9,18,1622256138573,blue,NA1_3924138017
236,28531,322,78,30135,26732,348,87,28581,25,9,0,0,0,0,1,0,0,15,14,12,24,7,1,1,0,0,0,0,0,12,18,15,1619554520854,blue,NA1_3883504036
237,27079,332,93,29094,24070,306,81,29366,30,5,0,1,0,0,0,0,0,12,12,10,26,8,0,0,0,1,0,0,0,10,8,12,1623870452396,blue,NA1_3946190397
238,25426,278,66,30052,27218,368,69,31056,25,2,0,0,0,0,0,1,0,14,13,15,17,7,0,1,1,0,0,0,0,15,13,14,1622314050468,blue,NA1_3924787645
239,28962,338,84,31199,26342,290,80,28599,19,10,1,0,0,0,1,0,0,18,14,12,34,7,0,0,0,0,1,1,0,12,10,18,1620180284936,blue,NA1_3893878967
240,27069,339,84,29659,24018,328,80,26682,21,14,0,0,0,1,1,0,0,10,11,8,30,6,1,0,0,0,0,0,0,8,6,10,1621052880000,blue,NA1_3907100278
241,27218,281,83,29549,28575,346,88,30144,25,9,0,1,0,0,1,1,0,12,13,14,23,7,0,0,0,1,1,0,0,14,20,12,1622670980550,red,NA1_3929896001
242,27689,346,105,30462,24458,360,92,28698,26,5,0,0,0,0,1,1,0,11,14,8,30,4,1,0,0,0,0,0,0,8,7,11,1621223165906,blue,NA1_3909555638
243,25146,372,76,28589,24668,378,96,29480,28,3,0,0,0,0,1,1,0,6,7,7,25,9,0,0,0,1,0,0,0,7,4,6,1620595320218,red,NA1_3900172618
244,32384,316,80,31811,28373,279,96,28358,23,2,0,1,0,0,2,0,0,23,27,12,23,2,1,0,0,0,1,1,0,12,14,23,1623131323474,blue,NA1_3936370140
245,28031,329,77,28545,26601,319,75,28323,14,8,0,0,1,0,1,1,0,15,16,13,23,3,0,0,0,0,0,0,0,13,10,15,1619749464739,blue,NA1_3886761996
246,23118,311,81,27314,25466,302,87,29544,21,8,0,0,0,0,0,0,0,8,6,9,25,4,1,0,1,0,1,1,0,9,6,8,1623884060119,red,NA1_3946341546
247,25953,324,96,30554,24802,269,72,29999,16,7,0,0,0,0,1,0,0,8,7,12,24,3,1,0,0,1,0,0,0,12,14,8,1622311883505,red,NA1_3924823321
248,25191,337,53,27020,27798,310,80,29361,24,10,0,0,0,0,0,0,0,12,13,16,26,5,0,0,0,1,1,0,0,16,14,12,1619752428827,red,NA1_3886851585
249,26809,320,64,28099,26474,309,110,30519,27,3,0,0,0,0,1,1,0,10,16,11,23,8,0,1,0,1,0,0,0,11,14,10,1621658763785,red,NA1_3915714599
250,24040,277,71,26865,31455,338,89,34199,19,6,0,0,0,0,0,1,0,6,9,24,32,5,0,1,1,0,1,0,0,24,24,6,1621049681847,red,NA1_3907032630
251,22376,345,82,26040,26200,352,94,30770,23,7,0,0,0,0,0,1,0,4,6,11,28,7,0,0,1,0,1,0,0,11,13,4,1623706427060,red,NA1_3943775582
252,22649,347,64,26839,27412,331,111,30320,33,8,0,0,1,0,0,0,0,7,4,11,28,9,0,0,0,0,0,1,0,11,18,7,1622089129014,red,NA1_3921773188
253,26059,300,104,28457,23998,279,71,28498,29,5,0,1,1,0,1,1,0,12,10,9,21,11,0,0,0,0,0,0,0,9,14,12,1623561364159,blue,NA1_3942064606
254,29834,330,92,30643,24598,260,80,26347,21,5,1,0,0,0,0,0,0,22,15,11,16,3,0,0,0,0,1,1,0,11,7,22,1621794759181,blue,NA1_3917561964
255,22795,298,65,26560,32357,329,85,32818,25,4,0,0,0,0,0,0,0,7,1,24,22,6,0,1,0,1,1,0,0,24,24,7,1619386694353,red,NA1_3880958338
256,22073,266,71,22145,30966,304,72,30875,27,3,0,0,0,0,0,0,0,8,12,23,23,7,0,1,1,0,1,1,0,23,32,8,1622343220929,red,NA1_3925509100
257,22242,259,88,25389,25457,369,96,28347,25,4,1,0,0,0,0,1,0,6,12,8,30,8,0,0,0,1,0,0,0,8,10,6,1624080628927,blue,NA1_3948879354
258,27920,314,68,29409,25898,295,69,29033,28,6,0,0,1,0,0,1,0,19,19,15,30,4,0,1,0,0,0,0,0,15,14,19,1624295979444,blue,NA1_3951549420
259,26879,273,80,25953,25411,320,84,28320,32,5,0,1,0,0,2,1,0,14,19,10,27,7,1,0,0,0,0,0,0,10,14,14,1623742888237,blue,NA1_3944325146
260,28775,324,75,29345,26235,328,116,28234,31,10,1,0,0,0,1,1,0,15,16,9,26,8,0,0,0,1,1,0,0,9,8,15,1621708895933,red,NA1_3916178125
261,27963,265,98,29706,27527,286,76,29773,27,7,0,0,0,0,0,1,0,16,12,17,25,6,0,1,0,1,0,0,0,17,18,16,1621461649288,red,NA1_3912955106
262,23494,304,69,27222,26052,308,92,29179,26,11,0,0,0,1,0,1,0,6,3,11,26,5,0,0,1,0,1,0,0,11,21,6,1621982879719,red,NA1_3920146197
263,27004,320,69,27422,29045,314,94,29280,21,8,0,1,0,0,1,0,0,13,13,18,23,2,0,0,0,1,1,1,0,18,18,13,1619388607912,red,NA1_3881093986
264,23275,285,70,23665,32564,305,96,29393,27,4,0,0,0,1,0,0,0,7,6,23,28,9,0,1,0,0,1,0,0,23,24,7,1621907862873,red,NA1_3919287298
265,22971,329,68,29254,26553,342,111,29991,26,6,0,0,0,0,0,0,0,8,8,10,29,3,0,1,0,1,1,1,0,10,9,8,1620106208334,red,NA1_3893041009
266,26694,340,112,29943,25562,356,66,27052,27,4,1,0,0,0,1,0,0,11,16,9,23,5,0,0,0,0,1,0,0,9,9,11,1623614754117,red,NA1_3942707014
267,22805,318,76,26262,25645,325,84,30375,25,6,1,0,0,0,0,1,0,7,7,9,24,6,0,1,0,0,0,0,0,9,9,7,1620273279653,red,NA1_3895459939
268,22954,318,72,26683,25864,301,96,27162,19,3,0,1,0,0,0,0,0,7,12,8,21,3,0,0,0,1,1,1,0,8,10,7,1621793073290,blue,NA1_3917526744
269,26566,328,106,30859,25836,311,90,30452,22,4,1,0,0,0,1,1,0,11,5,11,18,4,0,0,1,0,0,0,0,11,15,11,1622309953505,red,NA1_3924758365
270,24228,315,76,27384,29096,325,88,32072,27,7,0,0,0,0,0,0,0,9,9,17,28,7,1,0,0,0,0,1,0,17,19,9,1622500505515,red,NA1_3927590830
271,26357,282,76,27513,26292,252,70,29459,28,4,0,0,0,1,0,1,0,13,14,17,29,6,0,0,0,0,0,0,0,17,16,13,1623362926222,blue,NA1_3939352649
272,24041,297,74,28137,29444,359,80,31458,22,4,0,0,0,0,0,0,0,9,10,15,30,7,1,0,0,1,1,1,0,15,13,9,1621910520865,blue,NA1_3919313061
273,27674,354,74,29878,25582,368,104,29276,25,5,0,1,1,0,0,0,0,13,19,7,27,2,0,0,0,0,1,0,0,7,6,13,1622831712096,blue,NA1_3932089765
274,24021,300,80,25765,27564,348,92,32000,31,5,0,1,0,1,1,0,0,7,8,17,24,4,0,0,0,0,1,1,0,17,8,7,1619395278630,blue,NA1_3881265152
275,26004,303,78,27732,29852,314,88,30655,23,4,0,1,1,0,0,0,0,12,10,20,19,2,0,0,0,0,1,0,0,20,19,12,1622244079873,blue,NA1_3923906356
276,22759,302,72,27355,29602,340,119,31053,27,6,0,0,0,0,0,1,0,7,7,13,19,9,1,0,1,0,1,0,0,13,12,7,1622851348196,red,NA1_3932513849
277,24959,333,72,27885,27539,338,92,30135,23,9,1,0,0,0,0,0,0,12,9,12,24,6,0,0,0,0,1,1,0,12,9,12,1621102987201,red,NA1_3907588618
278,21713,346,72,26742,28206,426,103,32367,25,6,0,0,0,0,0,0,0,4,8,9,25,5,0,0,0,1,2,0,0,9,8,4,1621047940742,red,NA1_3906935321
279,26743,360,74,29583,30430,342,79,30212,23,4,0,1,0,0,0,0,0,12,12,19,20,5,0,0,0,1,2,1,0,19,14,12,1623566090704,red,NA1_3942226629
280,32236,342,97,33224,22799,300,54,25505,25,7,1,0,0,1,4,1,1,20,18,9,23,2,0,0,0,0,0,0,0,9,7,20,1622849384490,blue,NA1_3932520809
281,28243,377,83,30988,22506,279,92,27680,24,6,0,1,0,0,1,1,0,13,8,5,24,4,1,0,0,0,0,0,0,5,9,13,1622338862645,red,NA1_3925276218
282,23558,287,76,26824,30451,319,92,32740,28,3,0,0,0,0,0,0,0,6,9,18,20,9,1,0,1,0,2,1,0,18,16,6,1619392373948,red,NA1_3881261994
283,26660,246,70,26848,24716,266,66,26656,27,5,0,0,0,0,0,0,0,18,20,13,19,3,0,0,1,0,0,0,0,13,13,18,1626150391060,red,NA1_3975323241
284,24573,276,84,26932,25075,295,84,27314,22,8,0,0,0,0,0,1,0,11,14,13,29,4,1,1,0,0,0,0,0,13,11,11,1618803488556,red,NA1_3872777945
285,27291,322,72,28461,27273,286,88,27900,23,2,0,0,1,0,0,0,0,15,12,16,25,5,0,0,0,1,1,1,0,16,25,15,1620104366767,blue,NA1_3892972536
286,30171,319,87,29805,24328,320,66,27562,29,5,0,1,0,0,1,0,0,18,17,9,17,9,0,0,1,0,0,1,0,9,8,18,1620182804338,red,NA1_3893984471
287,27474,271,71,26453,30649,304,88,28676,29,8,0,0,1,0,0,1,0,15,16,21,28,9,0,0,0,1,1,0,0,21,27,15,1623563427196,red,NA1_3942240857
288,20258,300,73,24461,30976,389,128,31624,24,6,0,0,0,0,0,0,0,4,4,12,31,7,1,0,0,1,3,1,0,12,14,4,1621188321368,red,NA1_3909015400
289,35620,348,84,32952,25105,291,76,27319,24,2,0,0,1,1,4,1,0,26,22,12,24,1,0,0,0,0,0,0,0,12,6,26,1625549855669,blue,NA1_3967912517
290,25918,310,87,30481,28727,331,108,32971,20,8,0,0,0,0,0,0,0,14,13,17,33,4,0,0,1,1,1,1,0,17,13,14,1621225029273,red,NA1_3909592501
291,24008,288,62,25684,26005,303,87,28375,25,5,0,0,1,0,0,0,0,11,23,14,26,5,0,0,0,0,0,1,0,14,7,11,1620847022187,red,NA1_3904161071
292,24204,335,83,29363,24895,343,99,30026,19,5,0,0,0,0,0,0,0,9,10,7,21,5,1,0,0,1,1,1,0,7,7,9,1621366058470,blue,NA1_3911494108
293,24888,327,78,26966,28844,354,104,31021,27,7,0,0,0,0,0,1,0,8,8,16,23,4,0,1,0,1,0,0,0,16,14,8,1620249716939,blue,NA1_3895081911
294,32432,348,113,32804,20818,269,58,23777,20,4,0,0,1,1,4,1,0,19,11,5,28,3,0,0,0,0,0,0,0,5,8,19,1624494569979,blue,NA1_3954225768
295,25753,294,89,26958,25805,338,96,28101,25,5,0,0,0,0,1,1,0,8,7,10,23,8,0,0,0,1,1,0,0,10,13,8,1616052311682,blue,NA1_3830801699
296,28236,326,94,31986,20891,302,72,24842,24,8,1,1,0,0,1,0,0,16,19,2,23,7,0,0,0,0,0,1,0,2,2,16,1615957984394,blue,NA1_3829056138
297,29222,371,82,30732,25181,322,93,29052,28,8,0,0,1,0,1,1,0,14,11,10,22,6,1,0,0,0,0,0,0,10,16,14,1615401503089,blue,NA1_3819535481
298,26879,280,61,27818,28441,317,84,28764,23,5,0,0,0,0,0,0,0,15,17,15,33,8,0,1,1,0,1,1,0,15,15,15,1614736633807,blue,NA1_3809445908
299,24074,286,76,25585,28140,336,78,29050,28,7,0,0,0,0,0,0,0,10,11,15,24,11,0,1,0,0,1,1,0,15,13,10,1615498427570,blue,NA1_3821194437
300,24468,308,65,26589,30514,343,102,30891,29,9,0,0,1,0,0,0,0,9,13,15,26,9,1,0,0,0,3,1,0,15,20,9,1616187670887,red,NA1_3832882986
301,24556,336,88,29220,22998,352,80,27471,29,8,1,0,0,0,1,1,0,6,3,4,20,8,0,1,0,0,0,0,0,4,4,6,1617047505853,blue,NA1_3845637318
302,24636,277,77,28959,24454,343,75,27354,24,7,0,0,0,1,0,0,0,12,13,9,23,7,0,1,0,0,0,0,0,9,8,12,1615268165954,red,NA1_3817616165
303,27869,334,52,27359,28767,335,113,30886,22,5,0,1,0,0,2,1,0,12,16,15,20,6,0,0,0,1,1,0,0,15,31,12,1614746829687,red,NA1_3809659683
304,28023,375,73,28788,24539,275,76,27845,31,6,1,1,0,0,1,0,0,11,10,9,23,3,0,0,0,0,1,1,0,9,7,11,1614813931905,blue,NA1_3810692004
305,24293,299,91,29538,26710,342,80,29870,21,3,0,0,0,0,0,0,0,10,12,14,30,5,0,1,0,0,0,0,0,14,14,10,1617231076887,red,NA1_3848528062
306,26309,311,53,30750,24272,338,98,30039,28,8,1,0,0,0,0,0,0,14,25,8,26,7,0,0,1,0,0,1,0,8,6,14,1615436166836,red,NA1_3820112169
307,28106,348,56,29270,30113,288,118,32271,24,3,0,1,0,0,0,0,0,15,14,20,21,2,0,0,0,0,2,1,0,20,16,15,1615280842269,red,NA1_3817787288
308,26085,353,84,30484,24936,331,75,28448,25,7,0,1,0,0,0,1,0,12,7,10,28,6,0,0,0,0,0,0,0,10,8,12,1617343794300,blue,NA1_3850418119
309,27382,402,84,29930,21357,327,60,26067,28,8,1,1,0,0,1,1,0,8,10,4,19,7,0,0,0,0,0,0,0,4,6,8,1615087475713,blue,NA1_3814861426
310,30180,374,101,31001,22304,320,70,25917,26,6,0,0,1,1,2,1,0,17,22,5,27,8,0,0,0,0,0,0,0,5,8,17,1616189394259,blue,NA1_3832915470
311,24205,315,84,27788,23219,328,114,29168,30,4,0,0,0,0,1,1,0,8,7,5,25,8,0,0,1,1,0,0,0,5,5,8,1615270503834,red,NA1_3817693940
312,24019,342,92,28324,22176,308,88,25783,32,10,0,0,0,0,0,0,0,6,9,4,35,10,1,1,0,0,0,1,0,4,7,6,1618796839287,red,NA1_3872425487
313,21897,300,62,24653,31006,361,110,32359,27,6,0,1,0,0,0,0,0,5,9,15,27,6,0,0,0,1,3,1,0,15,18,5,1615348906834,red,NA1_3818873684
314,27804,355,116,31902,22735,300,76,27262,26,2,0,0,0,1,0,0,0,14,18,6,24,5,0,0,0,0,0,2,0,6,7,14,1615054762051,blue,NA1_3814029003
315,22263,332,84,28457,24051,376,73,29839,21,6,0,0,0,0,0,0,0,6,3,9,26,9,1,1,0,0,0,1,0,9,11,6,1614816217043,red,NA1_3810657226
316,24739,321,95,29670,25949,359,108,30073,36,8,0,0,0,1,0,0,0,9,9,9,24,8,0,0,1,0,0,0,0,9,6,9,1615416752521,blue,NA1_3819688621
317,29910,366,92,31584,26117,299,78,28662,24,9,0,0,0,0,2,1,0,15,12,11,23,6,0,0,1,1,0,0,0,11,13,15,1616651109687,red,NA1_3840297515
318,25330,327,108,31280,23812,336,89,28689,25,4,1,0,0,0,0,1,0,9,15,7,22,7,0,0,1,0,0,0,0,7,8,9,1617737060283,blue,NA1_3856211722
319,29069,370,66,31887,23441,308,72,27174,26,8,0,0,0,1,2,1,0,17,14,7,24,7,0,0,0,0,0,0,0,7,5,17,1616129535724,blue,NA1_3832115834
320,28376,334,76,30835,20928,230,64,26021,20,11,0,1,0,0,0,0,0,18,22,6,29,3,0,0,0,1,0,0,0,6,8,18,1614759381600,blue,NA1_3809892534
321,27376,342,99,30700,27815,338,96,30566,29,8,0,0,0,0,0,0,0,12,8,16,27,6,1,1,0,0,0,0,0,16,12,12,1614846474502,red,NA1_3811267188
322,25979,360,75,30197,28650,320,88,31411,22,4,0,0,0,0,0,0,0,11,10,16,30,4,0,1,0,1,1,0,0,16,15,11,1615776476048,red,NA1_3826046140
323,32024,338,80,31914,28453,294,92,30003,34,6,0,0,0,0,2,1,0,22,29,18,19,5,1,0,1,0,0,0,0,18,24,22,1615439006956,red,NA1_3820200298
324,26713,294,83,28794,27834,311,72,29029,24,8,0,0,0,0,0,1,0,14,10,15,22,7,1,0,0,0,1,0,0,15,19,14,1616627865785,red,NA1_3839607682
325,26935,337,100,31267,25499,361,112,29574,22,3,0,0,0,0,1,0,0,12,15,8,22,5,1,0,1,0,0,0,0,8,9,12,1615169785393,blue,NA1_3815972957
326,28545,278,91,30569,27067,297,96,30797,19,5,0,0,0,0,0,0,0,20,20,14,25,5,0,1,0,1,1,1,0,14,9,20,1614999137505,red,NA1_3813314254
327,25793,312,98,28650,23196,327,79,26864,24,10,1,1,0,0,0,0,0,11,24,6,25,6,0,0,0,0,0,1,0,6,6,11,1614990028181,blue,NA1_3813192752
328,31863,277,90,30220,28792,303,59,27878,30,4,0,0,0,0,2,1,0,21,26,19,25,3,0,1,1,0,1,0,0,19,18,21,1615229690677,blue,NA1_3816946542
329,25137,357,88,30719,22923,313,104,27897,28,9,0,0,0,0,0,0,0,9,6,7,28,7,0,0,1,1,0,1,0,7,8,9,1618371366988,red,NA1_3865665657
330,21913,294,61,25551,24360,335,85,29026,27,5,0,0,0,0,0,1,0,5,6,10,28,7,0,0,1,1,0,0,0,10,7,5,1614810547988,red,NA1_3810576903
331,30378,355,106,31834,22802,319,69,25812,23,6,0,1,1,0,1,1,0,17,20,6,18,8,0,0,0,0,0,0,0,6,10,17,1617338587256,red,NA1_3850382349
332,28496,391,100,32605,22449,328,65,27458,27,7,0,1,1,0,0,1,0,11,9,6,27,4,0,0,0,0,0,0,0,6,5,11,1615078837533,blue,NA1_3814639560
333,22840,313,62,26132,27339,341,125,30047,23,4,0,0,0,0,0,0,0,6,8,10,18,4,1,0,0,0,0,1,0,10,6,6,1615275430663,red,NA1_3817757532
334,22342,317,65,28143,29581,370,100,32741,20,9,0,0,0,1,0,0,0,7,7,13,26,6,1,0,0,0,2,1,0,13,19,7,1615164559099,red,NA1_3815887485
335,26411,362,80,29579,25394,356,83,29919,26,14,0,0,0,1,0,0,0,10,8,10,27,12,0,0,0,0,0,0,0,10,8,10,1615144142143,blue,NA1_3815602704
336,26356,305,75,26368,28739,337,96,29539,21,4,0,0,1,0,2,1,0,9,14,13,29,3,0,1,0,0,0,0,0,13,16,9,1615750024887,red,NA1_3825523202
337,23795,347,80,28535,27370,363,92,31047,31,10,0,0,0,1,0,0,0,6,4,11,29,10,0,0,0,0,1,1,0,11,9,6,1614970066482,red,NA1_3812905975
338,26528,328,71,28326,30168,250,100,29377,24,3,0,0,0,1,0,0,0,13,8,21,22,3,0,0,1,0,1,1,0,21,15,13,1615056492167,red,NA1_3814073109
339,24198,376,81,27909,28566,256,100,29093,18,2,0,0,1,0,0,0,0,7,7,15,31,5,0,1,0,0,2,1,0,15,18,7,1615227192185,red,NA1_3816952846
340,30316,350,80,30292,20779,250,84,24547,27,10,1,0,1,0,2,1,0,19,13,4,27,4,0,0,0,0,0,0,0,4,4,19,1615149296073,blue,NA1_3815654147
341,20557,250,62,25483,30599,354,82,31212,25,4,1,0,0,0,0,0,0,7,6,15,29,8,0,0,1,0,2,1,0,15,13,7,1615752258052,red,NA1_3825590813
342,21198,327,47,24605,30957,388,100,31720,22,3,0,0,0,0,0,0,0,5,8,17,27,6,1,0,0,0,2,1,0,17,18,5,1617336556498,red,NA1_3850278320
343,26549,326,106,28374,25461,325,76,29719,21,6,0,0,0,0,1,0,0,8,8,12,26,5,1,0,0,0,0,1,0,12,13,8,1615273523125,blue,NA1_3817713420
344,24304,345,79,27835,22243,310,74,27606,24,5,1,1,0,0,1,1,0,6,8,6,29,8,0,0,0,0,0,0,0,6,6,6,1614987839846,blue,NA1_3813108923
345,29175,409,128,33559,21435,310,90,27577,18,5,0,0,0,0,2,1,0,10,8,2,26,3,0,1,1,0,0,0,0,2,6,10,1618799915657,blue,NA1_3872596684
346,27889,293,72,28911,29438,306,75,30842,23,4,1,0,0,0,0,0,0,19,22,20,25,5,0,1,0,0,1,1,0,20,19,19,1616566807875,red,NA1_3839075809
347,23843,343,88,28489,27399,351,97,31198,20,2,0,0,0,0,0,0,0,7,7,13,26,4,0,0,1,1,1,1,0,13,12,7,1616102383824,red,NA1_3831322522
348,25890,288,92,27235,23334,327,79,26630,23,4,0,0,0,1,1,1,0,9,12,6,26,4,1,0,0,0,0,0,0,6,6,9,1617173185666,blue,NA1_3847645454
349,28651,368,104,33339,26056,317,76,29330,20,4,0,0,0,0,0,1,0,13,15,14,28,3,0,1,0,1,0,0,0,14,14,13,1615076964616,blue,NA1_3814662325
350,29545,315,88,30133,24148,284,68,26673,24,2,1,0,0,0,1,1,0,17,29,11,21,4,0,1,0,0,0,0,0,11,13,17,1615404530807,red,NA1_3819586841
351,28657,378,96,32143,24034,310,100,29865,21,5,1,0,0,0,1,1,0,15,8,9,22,3,0,0,0,0,0,0,0,9,6,15,1616523021525,blue,NA1_3838179686
