blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
29386,357,105,32304,26635,366,79,29844,27,5,0,0,0,0,1,1,0,15,20,8,30,10,0,0,1,0,1,0,0,8,11,15,1628230939919,blue,NA1_4001960915
22999,372,84,26736,26288,343,100,29787,25,11,0,0,0,0,0,0,0,4,7,11,25,10,0,0,0,1,1,2,0,11,8,4,1629778642956,red,NA1_4021048220
25980,311,68,29404,27226,346,96,29072,26,7,0,0,0,0,0,1,0,15,17,11,24,6,0,0,0,1,1,0,0,11,15,15,1629959547948,red,NA1_4023313914
26522,369,113,31703,26709,378,94,31042,28,8,0,0,0,0,0,0,0,10,8,9,27,9,1,0,1,0,1,1,0,9,9,10,1630045610096,blue,NA1_4024182412
26279,354,80,28591,24087,352,84,27055,30,6,0,0,0,0,0,0,0,13,20,7,27,9,1,0,0,0,0,1,0,7,9,13,1629077449438,blue,NA1_4012189679
34278,332,125,33491,25981,341,86,27663,30,11,0,0,0,1,2,1,0,22,31,11,24,9,0,0,0,0,0,0,0,11,11,22,1627456036613,blue,NA1_3992309489
27185,312,80,27271,29746,323,79,31912,31,9,0,1,0,0,1,1,0,10,11,19,25,6,1,0,0,0,1,0,0,19,16,10,1629971847966,red,NA1_4023398155
24227,341,64,29474,26496,331,79,29868,24,7,0,0,0,0,0,1,0,8,4,13,28,8,0,0,1,1,0,0,0,13,21,8,1630121712527,blue,NA1_4025120385
25130,352,68,27153,29030,360,96,30702,24,9,0,0,1,0,0,0,0,11,17,16,30,10,0,1,0,0,0,1,0,16,23,11,1628753318445,red,NA1_4008491452
31327,379,107,31769,22576,268,82,24320,33,6,1,0,0,0,2,1,0,14,22,4,29,1,0,0,0,0,1,0,0,4,5,14,1627370172719,blue,NA1_3991093008
28478,355,88,28719,27743,333,108,28690,28,7,0,1,0,0,1,1,0,12,10,12,26,6,0,0,0,1,1,0,0,12,15,12,1630054158872,blue,NA1_4024223939
26524,349,75,29855,26521,375,87,29792,29,9,0,0,0,0,1,1,0,11,8,11,27,10,1,0,0,1,0,0,0,11,11,11,1629168290933,red,NA1_4013514899
27694,341,97,29408,26307,358,78,28521,29,6,0,0,0,1,0,0,0,13,24,7,19,7,0,0,0,0,2,1,0,7,13,13,1628562708585,blue,NA1_4006068581
31333,299,102,29343,28534,326,76,28170,35,7,1,0,0,0,0,0,0,21,30,17,30,7,0,0,0,0,1,0,0,17,17,21,1629789429865,blue,NA1_4021273142
